Review,Rating
"perbaiki kontrolnya, lama lama ga jelas",1
server lo benerin dulu anj,1
"Saya pemain lama/ pelanggan game PES dari tahun 2017, tolong untuk kasih reword pemain-pemain legend.",5
makin gak jelas koneksi bermasalah terus kalo lagi main,1
BIKIN EMOSI!!!!,1
ya lumayan😁😁,5
haha bagus bagus,4
"oke untuk saya game ini sudah bagus tpi keadaan device kurang bngt untuk sekelas game ini, jadi sebagian player selalu main melawan AI khususnya liga saya, nah saya sarankan untuk laga melawan AI tambahkan kompetisi lainnya seperti UCL, EUROPA LEAGUE & CONFERENCE LEAGUE, contohnya seperti itu karena setelah main liga saya kami bosan gada kompetisi lain seperti di real life nya dan untuk kompetisi kami juga ga harus maksa lisensi yang penting ada kompetisi lainnya aja, itu saja🙏🏼",5
"Kesininya makin LEG parah sinyal endut²an Uda menang score 3-1 laga uda dimainkan sampe selesai sering kayagini, tiba² laga keluar sendiri dibilang anda mengalami kekalahan kocak Konami gak layak dapat bintang lima🤣🤣🤣",1
"setelah update jadi force close mulu, padahal sebelumnya aman aman aja udah di akalin juga tetep aja force close tolong dong gimana ini",1
"menurut saya ketika laga penting pemilihan level nya jangan d batasi biar enak,aneh lawan nya jadi legend kan GK sportip",1
game nya burik+jelek mendingan fc mobile,1
perbaiki dulu lah server baru jualan kartu,1
berikan aku epic,5
"After PvP matches, the game often gets stuck on long loading screens with no explanation. Then suddenly, I’m marked as losing due to a “network issue,” even though my connection is perfectly fine. It’s impressive how the game blames players instead of fixing its own problems. Maybe focus on improving the system rather than pointing fingers.",1
game hama main dari tahun lalu dapet epik pun kaga game aneh dispam potw sampah dari awal 2026 sampe sekarang tau gw ada pemain lumayan kaya Maldini tapi jangan dikasih potw sampah biar bisa masuk squad gw anj konami kikir,1
tidak ada yang baru,5
ampas mulu gw spin pp,1
"""Dear KONAMI, please improve your server stability and security systems. The number of players using cheats has become overwhelming. If the reporting feature is active, we request clear notifications or confirmations regarding the status of our reports. Please take immediate action."" PLEASE... THANK YOU....",1
game s SAMPAH JARINGAN TOLONG JARINGAN JARINGAN WOEE JARINGANN,1
download nya lama masa dari 0% ke 50% cepet pas udah 51% sampe 100% lama,1
SCRIPT!!!!!,3
bagus bet cok garafik oke mantap gak kaya f** mo** ditambah wasit efotbool adil gak curang sama sekali pokoknya mantap 😎👍👍👍👍🤗🤩😊😁☺,5
"semua sudah ok,tinggal jersey nya masih kurang di liga primer & laliga spanyol",5
"kenapa sering banget yaa, udah main tinggal masuk ke lobby tiba tiba muter terus dinyatakan kalah. udah 5x di minggu ini kek gtu",4
"bagus banget , tapi Mlah disuruh login konami id , padahal waktu pertama kali dah login",5
"Tolong diperbaiki kualitas GamePlay nya konami. Saya sering kali pada saat bermain divisi atau acara online terjadi gangguan jaringan disaat jaringan saya lagi baik. Pada saat saya teliti ternyata yang jelek adalah jaringan lawan,tolong jika ada salah satu pemain mengalami gangguan jaringan seharusnya salah satunya aja yang terkena gangguan jangan bawa-bawa pemain lain yang jaringannya stabil atau baik.Dan satu lagi,saat menekan passing,shooting,dan analog lari sering sekali tidak terbaca. Trmks",1
game yg sangat baik,5
konami konami kenapa sih ga bikin fitur hapus skill tambahan padahal kan susah gitu dapet skill tambahan yang di mau ngabisin token skill,1
Wihh bagus bangett lebih bagus kalau ada carier mode,5
bagus njir wasit nya enak aja itu dipukul🥰🥰🥰,5
bagus paket ku hsbis,5
script Konami emang susah dilawan ada kalanya tim kita pinter ada kalanya tim kita cuman bisa planga plongo tolong dong diperbaiki apalagi pas PVP ngeri banget banyak lag nya padahal sinyal lawan yg bapuk kita yang kena lag,3
"game koplak, giliran menang pas laga selesai tiba"" jaringan anda bermasalah. giliran kalah normal. game pay to win parah. udah gua hapus",1
2 match berturut-turut sudah menang tiba tiba selesai match jadi kalah,1
gm lelet mau oper aja nunggu 1 jam,1
sekarang ad iklannya,1
"konami tolong perbaiki ini, rugi dong saya masa menang saya dinyatakan kalah karena jaringan, padahal pertandingan berakhir",1
skripnya lho anj,1
"bingung mau main pake jaringan apa . udah nyoba pake semua provider , hasilnya ttp lag .ampas bgt server ini game . baru main 4 bulan udah bosen karena gameplay",1
geme nya bagus dan juga grafiknya lebih bagus lagi biar enak mainnn nya sinyalnya agak ngelak,5
game nya bagus tapi jarang dapat karakter gratis kasian kami pelayer miskin karakter nya jelek jelek,5
no script u said? tulul,1
lawannya yg seimbang dong game gblk,1
"banyak bug yang masih ada kiper udah nangkap bola tapi di hitung gol, udah sering jumpa sama script masa divisi 1 jumpa divisi 3 bisa kalah kalo bukan di bantu script kurangi lah script nya konami lama jadi game sampah nanti",1
"Game ini sama sekali tidak konsisten, setiap setelah update selalu terasa berat, pemain bertahan selalu kalah cepat sama penyerang lawan,tolong diperhatikan lagi sih untuk itu.",2
"offline ok,online : pay to win,banyak script,server jelek,banyak bug👎👎👎",1
"jaringan nya buruk saat akan memulai divisi selalu seperti itu terus alhasil suruh login ulang dan peringkat nya jadi turun, dan ke kesantunan jadi B padahal kalo di pakai buat scroll apk lain aman aja, MERUGIKAN",3
pembaruan permainan makin berat dan ngj lincah,5
"tolong Konami Perbaiki SERVER nya, saya login loading nya lama banget, after match juga loading connect servernya lama.",4
ribet loginya kalo gak ribet juga kaya dls aku jiga bakal main jadi gua hapus permainan lo yg kaga jelas lo😠😠😠😠😠😠😠😠😠😠😠,1
"Gameplay nya sangat bagus, tapi sangat disayangkan kenapa sering terjadi kesalahan jaringan sehingga saya kalah hingga rating kesantunan turun jadi b, pakai wifi atau data seluler sama aja, mohon segera diperbaiki, terima kasih.",4
game lemot,3
game server terburuk....,1
benerin dulu koneksi nya kadang suka jomplang saran : mungkin bisa di buat sistem untuk booster jaringan kayak di ml atau MOBA entar kalo udah ada sistem kek gitu gw balik lagi buat revisi,1
gamenya nyangkut mulu,1
itu smart asist nya apus gak guna terus ada skrip Konami lah susah pengen ngoper malah di buang bola nya kalo pake smart asist saudara gw aja nyampe bilang mending Ngan FC mobile dari pada efootbal ya itu opini gw,2
game busuk ada saja caranya biar kita kalah jaringan lah apalah makin hari makin ga jelas update itu makin bagus ink makin busuk,1
tahi konami,1
bola nya bagus dan aku senang main bola efotbal,5
"game busuk, klo main susah nya minta pun lemot giliran lawan segampang itu dr segi apa pun najiss game tau..",1
game yang sangat seru banget,1
e football dari sistem g jelas,1
tambahkan gol setiap pemain,5
gamenyaa bagus tapi sering sering keluarin card buffon ya 😁,5
KONAMI KENAPA DI AKUN SAYA TIDAK HOKI SEDANGKAN DI AKUN TEMAN TEMAN SAYA HOKI SAYA. MAU KOMPLit😥😥😥😥😭😭😭🥺🥺🥺🥺🥺🥺🥺😟😔😔😔,3
game bagus grafik sangat bagus,5
HAPUS SMART ASIS/ BANTUAN CERDAS NYA GA JELAS,1
game kontolllllll,5
beli batistuta argentina dari PlayStore tidak masuk masuk sampai sekarang padahal transaksi berhasil,1
bagus gamenya hd banget grafik nya,5
aku suka karena bisa dapat pemain gratis dan ada misi ramadhan,5
Kadang kadang saat menang saya unggul tiba tiba keluar sendiri dengan alasan jaringan jelek padahal jaringan saya bagus kalau gak mau kasih menang gak gini caranya,2
mantap bet,5
"sekarang game play nya aneh, kadang bagus gerakannya cepat, kadang lambat. untuk operan setelah di klik, baru mengopar jeda 3 detik. kelamaan.",1
GEAM YANG ASIK,5
"woi jaringan di perhatikan lagi masa pas main di online nya tiba"" dibikin hilang jaringan nya tolong diperhatikan niat gak sih yang bikin game ni jangan gampang di hacker lah ni game kita yang mau lancar main jadi gak badmood main gara"" jaringan tiba"" hilang di pertengah pertandingan",2
mantap kasihlah hoki akun saya konami ini nama nya nouval19,5
"game tolol, sinyal bagus kok ngeleg.. jadinya gampang kebobolan, dasar game rusak",1
sinyal bagus tapi waktu in game jadi jelek,1
always bug mode,1
"gamenya tambah lawak, jaringan full tapi patah patah, sistem gacha juga lawakkkk benerrrr",2
kenap game saya enggak bisa nonton iklan padahal banyak pemain geratisan di sana,5
Konami coba penampilan sepatu bola nya ganti biar saya lebih sering memainkan Efootball 2026 dan tolong tambahkan kaus kaki sambung dan tolonglah di baca Terimakasih,5
"sering error ketika login menggunakan data seluler, padahal ketika buka game lain lancar, mohon diperbaiki",5
setiap kali tonton iklan pasti terus keluar sendiri dari game 😡 malah jadi gini,3
kenapa sinyal tiba-tiba nggk bagus ketika lagi asyik main kalau begitu mending hapus saja kalau begini. terlalu sering menemukan musuh yang kadang-kadang tiba-tiba patah-patah hadeeehh🙏🙏🙏🙏,1
game yang sangat bagus cok tapi susah untuk tautkan akunnya,5
"jelas2 main Liga saya menang 2-1 sampai menit akhir. sampe2 sudah jabat tangan. tapi setelah itu program muncul ""kamu kalah"". game kocak 🤣",1
"umpannya ga bisa presisi ke pemain, beda kaya fc coy enak an fc",1
apa sih ini game lag Mulu ketemu team squad mewah,1
keluar sendiri pas main padahal udah menang push divisi jaringan lag padahal wifi lancar tolong dong konami bener bener kalo bikin game,1
"game nya bagus banget ,,udah kayak main PS4 mantap, tapi sayangnya akunku kali spin pemain gak pernah dapet pemain bagus selalu jelek trus🙁🙁",5
Lama donwload nya ditambah banyak bug nya,1
game penuh dengan bug kayak hp pocong,1
gem bikin pemainnya prustasi koneksi aman tpi diley parah. trus klo uda divisi 4 sring bnget ngutungin pihk lawannya.,1
kasih yang enak ya mainnya. jangan bikin lag mulu,5
hilangin iklan bang makin nge bug login lama jadi beban game padahal hp ku udah suport gaming ram 12,2
Terlalu sering update data terlalu nambah,1
karena ribet kalau mau login gak kaya dulu,1
"skrip kagak abis2 tolol,game tiba2 berat lawan mudah tiba2 mbentur mistar mulu",1
gak bisa di donload,5
"game busuk, pemainnya kalo jelek jelek semua",1
ko saya gak bisa masuk sih padahal udah dari jam 10.00 sampe 11.00 gak bisa bisa di laporin aja ga ni,1
"jaringan saya aman, tapi selalu setelah match online tulisannya saya kalah karena masalah jaringan hadeh",1
game ini sangat baik,5
"game ampas. script gak jelas, tiba tiba jaringan ngelag.",1
"Jaringan sangat buruk, bermain melawan selain bot pasti saja lag padahal bar penuh (jika memang bar sbg patokan kuat atau tidaknya jaringan)",1
jelek game nya,1
gagah,5
perbaiki masalah sinyal udah pakai wifi ngelag parah,1
game nya keren,5
karena keren,5
kenapa ini gak bisa login padahal pengen main lawan orang lain. aku pengen lagi efootball 2021 ada iconic moment dan my club legends,5
kok sekarang malah ada iklannya,1
ga jelas game gajelaa,1
game ini aku kasih saran jadi lagi main ngeleg diberentihin dulu,1
"game nya bagus tapi konami tolong kalo gacha pemain jangan pelit dong dikasih ampas mulu potw dapet striker,sayap, gelandang serang.padahal aku butuh nya bek tengah dengan rating dan atribut yg bagus selama aku bermain efootball aku sudah punya banyak akun dan saya tidak dapat pemain epic, show time,dan big time.tolong jangan pelit ya Konami terus saya selalu terkena script konami aduh bagaimana ya ini konami Konami",4
nggak ada yang bagus tiap match patah patah Mulu,1
"Aneh jadi gabisa mode online, gabisa Conect",1
"tolong jaringannya dibenerin padahal sinyal bagus tapi buat main selalu lag dan tiba"" keluar sendiri",1
"tolong lah perbaiki jaringan supaya push rank enak, gua kalo udah menang 1:0 Tiba-tiba langsung lag gimana sistem lu sih update bukanya tambah lancar malah tambah lemot",3
"tiba tiba keluar akun, pas di masukin akun eror konami kaga jelas akun gua ilang, klo ada tanpa bintang gua kasih lu 0 bintang",1
"Game aneh gk wort it unt di main kan bikin HP panas doang:(🤡🤡🤡 + banyak masalah jaringan, skrip, tolong dong game nya jangan buruk ² amat",1
"game dengan sistem matchmaking paling gak adil, dongo masa gw yg divisi 3 ketemu divisi Satu ya skill gk imbang, udh gitu jaringan drop mulu, padahal baru udh penuh. selalu nge lag setiap main, mau pakai wifi atau internet nge lagunya ga ke tolong. please di benerin jangan cmn maintenance tiap minggu tapi gak ada perubahan.",1
setelah update mingguan jaringan nya gak stabil tolong di perbaiki dong jdi tidak bisa main di bonus koin nya padahal saya perlu sekali koin nya itu semakin buruk sangat kecewa semakin kesini malah tambah parah main laga AI pun sudah tidak bisa kadang error keluar game sendiri,1
bagus menghibur,5
Gamenya bagus kok,5
"Apa gunanya update tiap minggu tapi tetep aja gamenya ngebug..terutama di masalah PVP divisi,sinyal full tetep aja ngelag gimana bisa menang kalo ngebug trus tidak ada gunanya pemain kita ratingnya tinggi tetap aja kalah bener2 game ndak ada perubahan dari efootball 2020-2026 😡😡😡😡 EFOOTBALL gak jelas",1
bagus banget gamenya hd banget,5
game bagus grafik mantap,5
semakin diupdate semakin busuk masalah jaringan,1
sangat seru banyak event banyak pemain legend dapat hadiah banyak setiap login,5
"game jelek tambah update mlh tambah sulit,lwan kalo udh pencet tombol pasang cepet amat pasingnya, kalo saya dapet bola mencet tombol pasing 1 bulan jek gak dipasing² sampe lwn sering dapet nyrobot bola nye, pkonya tambah update bukanya tambah bagus malah dipersulit",1
GameNya hama percuma busa ofline,3
kenapa tidak bisa download???,5
"game lawak setiap bola lambung dari musuh gabisa ganti kursor pemain, malahh muncul bar buat ngoper lawak benerin tuh game nya",1
"Gerakan kursor jadi kaku pada pemain setelah di update, tolong jangan hilangkan fitur bagus yang sudah tersedia.",3
game bagus cuma susah banget dapat pemain bigtime epic gacha habis koin 600 zong,5
"tolong suka ada bug jaringan kalo lagi main sama temen sensitiv lag, padahal jaringan bagus🙏",4
"Aneh dah sekarang mah. Kok jd banyak lag banget pas main online pVP? gak kaya sebelumnya.. umpan delay, gerakan jadi delay hingga umpan dan tendangan delay! sebelumnya kagak lancar2 aja. padahal udah pake WIFI.",2
Gamenya Baguss min. Fitur luga udah ada cuma ada yang kurang tambahin dong Liga 1 Sama Liga 2 + kayak asli kalau Di liga eropa Tambah in peringkat 1-2 main ke UEFA Champions League 3-4 UEFA Europa League 5-6 UEFA Conference League Kalau + Kalau asia Main ke AFC Champions League Two kalau lolos nanti musim selanjutnya main di AFC Champions League Elite. Plissssss min tambahin Rugi lo game udah bagus tapi nggakbada fitur itu Masa asia ada thailand jepang sama korea tambahin lahhhh,5
Tambahkan kompetisi liga champions liga eropa dan liga conferece liga di fitur atau mode liga biar jenjang liganya makin seru dan juga kalau bisa buatkan mode master liganya biar lebih mantap kalau itu sudah baru aku kasih bintang lima,3
terlalu banyak hacker nya jadi males main terutama di pvp demi peringkat bagus,1
"permainan konami apa gimana sih, selalu dirugikan pas nyerang ngelag aja tiba² bar sinyal gak ada bener² konami keluar permainan gak jelas",3
